customer_id,date,year,month,segment,product,age,tenure_years,ecb_rate_pct,own_rate_pct,comp_rate_pct,rel_rate_pct,inflation_pct,gdp_growth_cum,balance_eur,transaction_amount
CUST_00173,2025-01-01,2025,1,Mass Affluent,Notice Account,55,3,3.5,2.6096,2.8055,-0.1958,0.0489,0.2485,138110.76,-7610.539999999979
CUST_00173,2025-02-01,2025,2,Mass Affluent,Notice Account,55,3,3.4318,2.5616,2.7283,-0.1668,0.0471,0.2506,143409.7,5298.940000000002
CUST_00173,2025-03-01,2025,3,Mass Affluent,Notice Account,55,3,3.3636,2.501,2.6913,-0.1903,0.0454,0.2548,146906.2,3496.5
CUST_00173,2025-04-01,2025,4,Mass Affluent,Notice Account,55,3,3.2955,2.4583,2.4886,-0.0303,0.0437,0.2594,140767.96,-6138.24000000002
CUST_00173,2025-05-01,2025,5,Mass Affluent,Notice Account,55,3,3.2273,2.3966,2.537,-0.1404,0.042,0.2656,131981.76,-8786.199999999983
CUST_00173,2025-06-01,2025,6,Mass Affluent,Notice Account,55,3,3.1591,2.3789,2.5621,-0.1832,0.0403,0.2728,133714.64,1732.8800000000047
CUST_00173,2025-07-01,2025,7,Mass Affluent,Notice Account,55,3,3.0909,2.3078,2.521,-0.2132,0.0386,0.2774,125051.78,-8662.860000000015
CUST_00173,2025-08-01,2025,8,Mass Affluent,Notice Account,55,3,3.0227,2.2657,2.4104,-0.1448,0.0369,0.2788,112863.37,-12188.410000000003
CUST_00173,2025-09-01,2025,9,Mass Affluent,Notice Account,55,3,2.9545,2.2228,2.3938,-0.171,0.0351,0.2869,121178.36,8314.990000000005
CUST_00173,2025-10-01,2025,10,Mass Affluent,Notice Account,55,3,2.8864,2.1653,2.2401,-0.0748,0.0334,0.3005,115436.39,-5741.970000000001
CUST_00173,2025-11-01,2025,11,Mass Affluent,Notice Account,55,3,2.8182,2.1826,2.2846,-0.102,0.0317,0.308,131211.27,15774.87999999999
CUST_00173,2025-12-01,2025,12,Mass Affluent,Notice Account,55,3,2.75,2.1137,2.2193,-0.1056,0.03,0.3146,122318.79,-8892.479999999996
CUST_00174,2021-01-01,2021,1,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4259,0.5278,-0.1019,0.02,0.0046,22747.92,-99570.87
CUST_00174,2021-02-01,2021,2,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.3446,0.519,-0.1745,0.023,0.0157,21803.84,-944.0799999999981
CUST_00174,2021-03-01,2021,3,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4234,0.5027,-0.0792,0.0261,0.0216,21527.85,-275.9900000000016
CUST_00174,2021-04-01,2021,4,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4149,0.6326,-0.2176,0.0291,0.0306,21298.1,-229.75
CUST_00174,2021-05-01,2021,5,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4124,0.5281,-0.1157,0.0322,0.0351,22504.74,1206.640000000003
CUST_00174,2021-06-01,2021,6,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4339,0.5089,-0.0749,0.0352,0.0399,21431.32,-1073.420000000002
CUST_00174,2021-07-01,2021,7,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4118,0.4914,-0.0796,0.0383,0.0472,21354.61,-76.70999999999913
CUST_00174,2021-08-01,2021,8,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4068,0.5639,-0.1571,0.0413,0.0547,23449.07,2094.459999999999
CUST_00174,2021-09-01,2021,9,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.3891,0.4667,-0.0776,0.0443,0.0593,21951.72,-1497.3499999999985
CUST_00174,2021-10-01,2021,10,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4441,0.6017,-0.1576,0.0474,0.0572,21078.68,-873.0400000000009
CUST_00174,2021-11-01,2021,11,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.34,0.45,-0.11,0.0504,0.0617,22140.67,1061.989999999998
CUST_00174,2021-12-01,2021,12,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4389,0.6725,-0.2336,0.0535,0.0688,22414.47,273.8000000000029
CUST_00174,2022-01-01,2022,1,Mass Affluent,Fixed-Term 1Y,53,2,0.0,0.4231,0.5767,-0.1536,0.0565,0.0738,23340.28,925.8099999999977
CUST_00175,2021-01-01,2021,1,Mass Affluent,Notice Account,42,2,0.0,0.0711,0.2659,-0.1948,0.02,0.0046,43504.8,20164.520000000004
CUST_00175,2021-02-01,2021,2,Mass Affluent,Notice Account,42,2,0.0,0.1259,0.3299,-0.204,0.023,0.0157,46417.17,2912.3699999999953
CUST_00175,2021-03-01,2021,3,Mass Affluent,Notice Account,42,2,0.0,0.0786,0.206,-0.1274,0.0261,0.0216,43825.45,-2591.720000000001
CUST_00175,2021-04-01,2021,4,Mass Affluent,Notice Account,42,2,0.0,0.137,0.3976,-0.2606,0.0291,0.0306,45979.56,2154.1100000000006
CUST_00175,2021-05-01,2021,5,Mass Affluent,Notice Account,42,2,0.0,0.0868,0.2366,-0.1498,0.0322,0.0351,47879.76,1900.2000000000044
CUST_00175,2021-06-01,2021,6,Mass Affluent,Notice Account,42,2,0.0,0.1352,0.1694,-0.0342,0.0352,0.0399,47123.95,-755.810000000005
CUST_00175,2021-07-01,2021,7,Mass Affluent,Notice Account,42,2,0.0,0.1538,0.231,-0.0773,0.0383,0.0472,48892.0,1768.050000000003
CUST_00175,2021-08-01,2021,8,Mass Affluent,Notice Account,42,2,0.0,0.0461,0.2037,-0.1576,0.0413,0.0547,44480.87,-4411.129999999997
CUST_00175,2021-09-01,2021,9,Mass Affluent,Notice Account,42,2,0.0,0.1393,0.3386,-0.1993,0.0443,0.0593,48964.81,4483.939999999995
CUST_00175,2021-10-01,2021,10,Mass Affluent,Notice Account,42,2,0.0,0.1437,0.2004,-0.0566,0.0474,0.0572,49764.06,799.25
CUST_00175,2021-11-01,2021,11,Mass Affluent,Notice Account,42,2,0.0,0.1976,0.328,-0.1304,0.0504,0.0617,50461.43,697.3700000000026
CUST_00175,2021-12-01,2021,12,Mass Affluent,Notice Account,42,2,0.0,0.0503,0.144,-0.0936,0.0535,0.0688,43723.0,-6738.43
CUST_00175,2022-01-01,2022,1,Mass Affluent,Notice Account,42,2,0.0,0.095,0.3386,-0.2436,0.0565,0.0738,44918.48,1195.4800000000032
CUST_00175,2022-02-01,2022,2,Mass Affluent,Notice Account,42,2,0.0,0.0901,0.2017,-0.1115,0.0596,0.0802,45746.76,828.2799999999988
CUST_00175,2022-03-01,2022,3,Mass Affluent,Notice Account,42,2,0.0,0.0596,0.2741,-0.2144,0.0626,0.086,45508.56,-238.20000000000437
CUST_00175,2022-04-01,2022,4,Mass Affluent,Notice Account,42,2,0.0,0.1025,0.2529,-0.1504,0.0657,0.0867,45334.94,-173.61999999999534
CUST_00175,2022-05-01,2022,5,Mass Affluent,Notice Account,42,2,0.0,0.1207,0.2899,-0.1692,0.0687,0.0944,51168.74,5833.799999999996
CUST_00175,2022-06-01,2022,6,Mass Affluent,Notice Account,42,2,0.0,0.1445,0.3299,-0.1854,0.0717,0.0976,48877.84,-2290.9000000000015
CUST_00175,2022-07-01,2022,7,Mass Affluent,Notice Account,42,2,0.0,0.1593,0.3283,-0.169,0.0748,0.1011,46996.13,-1881.7099999999991
CUST_00175,2022-08-01,2022,8,Mass Affluent,Notice Account,42,2,0.2353,0.2783,0.4687,-0.1904,0.0778,0.1079,51440.47,4444.340000000004
CUST_00175,2022-09-01,2022,9,Mass Affluent,Notice Account,42,2,0.4706,0.4088,0.5906,-0.1818,0.0809,0.1107,58596.77,7156.299999999996
CUST_00175,2022-10-01,2022,10,Mass Affluent,Notice Account,42,2,0.7059,0.623,0.6823,-0.0593,0.0839,0.1165,54443.96,-4152.809999999998
CUST_00175,2022-11-01,2022,11,Mass Affluent,Notice Account,42,2,0.9412,0.8171,0.9216,-0.1046,0.087,0.1189,64775.52,10331.559999999998
CUST_00175,2022-12-01,2022,12,Mass Affluent,Notice Account,42,2,1.1765,0.9471,1.1484,-0.2014,0.09,0.1234,68746.86,3971.340000000004
CUST_00175,2023-01-01,2023,1,Mass Affluent,Notice Account,42,2,1.4118,1.0312,1.1052,-0.074,0.09,0.1272,71605.59,2858.729999999996
CUST_00175,2023-02-01,2023,2,Mass Affluent,Notice Account,42,2,1.6471,1.266,1.4137,-0.1478,0.0883,0.1308,84416.54,12810.949999999997
CUST_00175,2023-03-01,2023,3,Mass Affluent,Notice Account,42,2,1.8824,1.3338,1.5449,-0.2111,0.0866,0.1334,77491.11,-6925.429999999993
CUST_00175,2023-04-01,2023,4,Mass Affluent,Notice Account,42,2,2.1176,1.5254,1.7148,-0.1895,0.0849,0.1383,89311.77,11820.660000000003
CUST_00175,2023-05-01,2023,5,Mass Affluent,Notice Account,42,2,2.3529,1.7069,1.9165,-0.2096,0.0831,0.1436,99659.49,10347.720000000001
CUST_00175,2023-06-01,2023,6,Mass Affluent,Notice Account,42,2,2.5882,1.8622,2.0117,-0.1495,0.0814,0.1514,101042.74,1383.25
CUST_00175,2023-07-01,2023,7,Mass Affluent,Notice Account,42,2,2.8235,2.0208,2.136,-0.1151,0.0797,0.1547,115886.48,14843.73999999999
CUST_00175,2023-08-01,2023,8,Mass Affluent,Notice Account,42,2,3.0588,2.2228,2.3308,-0.1079,0.078,0.1598,123946.26,8059.779999999999
CUST_00175,2023-09-01,2023,9,Mass Affluent,Notice Account,42,2,3.2941,2.3083,2.5068,-0.1985,0.0763,0.1715,143225.75,19279.490000000005
CUST_00175,2023-10-01,2023,10,Mass Affluent,Notice Account,42,2,3.5294,2.5226,2.6943,-0.1717,0.0746,0.1776,136740.28,-6485.470000000001
CUST_00175,2023-11-01,2023,11,Mass Affluent,Notice Account,42,2,3.7647,2.6465,2.7312,-0.0847,0.0729,0.1841,149372.21,12631.929999999993
CUST_00175,2023-12-01,2023,12,Mass Affluent,Notice Account,42,2,4.0,2.8483,2.9233,-0.075,0.0711,0.1904,169618.88,20246.670000000013
CUST_00175,2024-01-01,2024,1,Mass Affluent,Notice Account,42,2,4.0,2.8663,3.0438,-0.1775,0.0694,0.1903,179034.2,9415.320000000007
CUST_00175,2024-02-01,2024,2,Mass Affluent,Notice Account,42,2,3.9545,2.8381,3.0121,-0.174,0.0677,0.1945,175215.88,-3818.320000000007
CUST_00175,2024-03-01,2024,3,Mass Affluent,Notice Account,42,2,3.9091,2.7513,2.8905,-0.1392,0.066,0.1931,171075.88,-4140.0
CUST_00175,2024-04-01,2024,4,Mass Affluent,Notice Account,42,2,3.8636,2.6938,2.8049,-0.111,0.0643,0.2007,157590.89,-13484.98999999999
CUST_00175,2024-05-01,2024,5,Mass Affluent,Notice Account,42,2,3.8182,2.6607,2.7258,-0.0651,0.0626,0.2108,153501.73,-4089.1600000000035
CUST_00175,2024-06-01,2024,6,Mass Affluent,Notice Account,42,2,3.7727,2.5979,2.78,-0.1821,0.0609,0.2142,161182.65,7680.919999999984
CUST_00175,2024-07-01,2024,7,Mass Affluent,Notice Account,42,2,3.7273,2.6692,2.8329,-0.1637,0.0591,0.2245,151780.92,-9401.729999999981
CUST_00175,2024-08-01,2024,8,Mass Affluent,Notice Account,42,2,3.6818,2.6059,2.791,-0.1851,0.0574,0.2261,157384.11,5603.189999999973
CUST_00175,2024-09-01,2024,9,Mass Affluent,Notice Account,42,2,3.6364,2.5422,2.7444,-0.2022,0.0557,0.2276,158484.69,1100.5800000000163
CUST_00175,2024-10-01,2024,10,Mass Affluent,Notice Account,42,2,3.5909,2.6144,2.8092,-0.1949,0.054,0.2342,158827.28,342.5899999999965
CUST_00175,2024-11-01,2024,11,Mass Affluent,Notice Account,42,2,3.5455,2.4923,2.6683,-0.176,0.0523,0.2368,147556.82,-11270.459999999992
CUST_00175,2024-12-01,2024,12,Mass Affluent,Notice Account,42,2,3.5,2.5011,2.722,-0.2209,0.0506,0.2403,144359.05,-3197.7700000000186
CUST_00175,2025-01-01,2025,1,Mass Affluent,Notice Account,42,2,3.5,2.5452,2.7757,-0.2305,0.0489,0.2485,140371.84,-3987.209999999992
CUST_00175,2025-02-01,2025,2,Mass Affluent,Notice Account,42,2,3.4318,2.3804,2.4424,-0.0619,0.0471,0.2506,147666.5,7294.6600000000035
CUST_00175,2025-03-01,2025,3,Mass Affluent,Notice Account,42,2,3.3636,2.4205,2.5259,-0.1055,0.0454,0.2548,153502.84,5836.3399999999965
CUST_00175,2025-04-01,2025,4,Mass Affluent,Notice Account,42,2,3.2955,2.3092,2.5234,-0.2142,0.0437,0.2594,138817.61,-14685.23000000001
CUST_00175,2025-05-01,2025,5,Mass Affluent,Notice Account,42,2,3.2273,2.3365,2.4859,-0.1494,0.042,0.2656,140484.08,1666.4700000000012
CUST_00175,2025-06-01,2025,6,Mass Affluent,Notice Account,42,2,3.1591,2.2833,2.348,-0.0647,0.0403,0.2728,127704.81,-12779.26999999999
CUST_00175,2025-07-01,2025,7,Mass Affluent,Notice Account,42,2,3.0909,2.2655,2.3252,-0.0597,0.0386,0.2774,135096.25,7391.440000000002
CUST_00175,2025-08-01,2025,8,Mass Affluent,Notice Account,42,2,3.0227,2.1749,2.3004,-0.1255,0.0369,0.2788,150617.45,15521.200000000012
CUST_00175,2025-09-01,2025,9,Mass Affluent,Notice Account,42,2,2.9545,2.0799,2.1896,-0.1097,0.0351,0.2869,128561.12,-22056.330000000016
CUST_00175,2025-10-01,2025,10,Mass Affluent,Notice Account,42,2,2.8864,1.9852,2.0727,-0.0875,0.0334,0.3005,125076.78,-3484.3399999999965
CUST_00175,2025-11-01,2025,11,Mass Affluent,Notice Account,42,2,2.8182,2.0279,2.1923,-0.1644,0.0317,0.308,127066.59,1989.8099999999977
CUST_00175,2025-12-01,2025,12,Mass Affluent,Notice Account,42,2,2.75,1.9999,2.1696,-0.1696,0.03,0.3146,118441.91,-8624.679999999993
CUST_00176,2021-01-01,2021,1,Senior,Instant Access,69,0,0.0,0.0,0.1664,-0.1664,0.02,0.0046,9458.32,-108983.59
CUST_00176,2021-02-01,2021,2,Senior,Instant Access,69,0,0.0,0.0,0.1467,-0.1467,0.023,0.0157,10198.41,740.0900000000001
CUST_00176,2021-03-01,2021,3,Senior,Instant Access,69,0,0.0,0.0,0.1198,-0.1198,0.0261,0.0216,11083.85,885.4400000000005
CUST_00176,2021-04-01,2021,4,Senior,Instant Access,69,0,0.0,0.0,0.2029,-0.2029,0.0291,0.0306,10696.15,-387.7000000000007
CUST_00176,2021-05-01,2021,5,Senior,Instant Access,69,0,0.0,0.0,0.128,-0.128,0.0322,0.0351,11028.38,332.22999999999956
CUST_00176,2021-06-01,2021,6,Senior,Instant Access,69,0,0.0,0.0,0.1001,-0.1001,0.0352,0.0399,11676.06,647.6800000000003
CUST_00176,2021-07-01,2021,7,Senior,Instant Access,69,0,0.0,0.0,0.027,-0.027,0.0383,0.0472,10999.9,-676.1599999999999
CUST_00176,2021-08-01,2021,8,Senior,Instant Access,69,0,0.0,0.0,0.1245,-0.1245,0.0413,0.0547,10304.97,-694.9300000000003
CUST_00176,2021-09-01,2021,9,Senior,Instant Access,69,0,0.0,0.0,0.158,-0.158,0.0443,0.0593,10678.77,373.8000000000011
CUST_00176,2021-10-01,2021,10,Senior,Instant Access,69,0,0.0,0.0,0.0216,-0.0216,0.0474,0.0572,10020.8,-657.9700000000012
CUST_00176,2021-11-01,2021,11,Senior,Instant Access,69,0,0.0,0.0,0.1092,-0.1092,0.0504,0.0617,10543.32,522.5200000000004
CUST_00176,2021-12-01,2021,12,Senior,Instant Access,69,0,0.0,0.0,0.1343,-0.1343,0.0535,0.0688,10141.09,-402.22999999999956
CUST_00176,2022-01-01,2022,1,Senior,Instant Access,69,0,0.0,0.0,0.1281,-0.1281,0.0565,0.0738,10148.11,7.020000000000437
CUST_00176,2022-02-01,2022,2,Senior,Instant Access,69,0,0.0,0.0,0.1754,-0.1754,0.0596,0.0802,11025.3,877.1899999999987
CUST_00176,2022-03-01,2022,3,Senior,Instant Access,69,0,0.0,0.0,0.1678,-0.1678,0.0626,0.086,10542.32,-482.97999999999956
CUST_00176,2022-04-01,2022,4,Senior,Instant Access,69,0,0.0,0.0,0.0393,-0.0393,0.0657,0.0867,10883.98,341.65999999999985
CUST_00176,2022-05-01,2022,5,Senior,Instant Access,69,0,0.0,0.0,0.212,-0.212,0.0687,0.0944,9887.75,-996.2299999999996
CUST_00176,2022-06-01,2022,6,Senior,Instant Access,69,0,0.0,0.0,0.1899,-0.1899,0.0717,0.0976,10898.71,1010.9599999999991
CUST_00176,2022-07-01,2022,7,Senior,Instant Access,69,0,0.0,0.0,0.0843,-0.0843,0.0748,0.1011,10926.23,27.520000000000437
CUST_00176,2022-08-01,2022,8,Senior,Instant Access,69,0,0.2353,0.0,0.1802,-0.1802,0.0778,0.1079,9868.05,-1058.1800000000003
CUST_00176,2022-09-01,2022,9,Senior,Instant Access,69,0,0.4706,0.0942,0.227,-0.1329,0.0809,0.1107,11980.9,2112.8500000000004
CUST_00176,2022-10-01,2022,10,Senior,Instant Access,69,0,0.7059,0.2267,0.4512,-0.2245,0.0839,0.1165,11485.68,-495.21999999999935
CUST_00176,2022-11-01,2022,11,Senior,Instant Access,69,0,0.9412,0.2589,0.4939,-0.235,0.087,0.1189,12165.21,679.5299999999988
CUST_00176,2022-12-01,2022,12,Senior,Instant Access,69,0,1.1765,0.4017,0.5293,-0.1276,0.09,0.1234,13170.77,1005.5600000000013
CUST_00176,2023-01-01,2023,1,Senior,Instant Access,69,0,1.4118,0.4882,0.7385,-0.2503,0.09,0.1272,13317.67,146.89999999999964
CUST_00176,2023-02-01,2023,2,Senior,Instant Access,69,0,1.6471,0.6425,0.83,-0.1875,0.0883,0.1308,14388.49,1070.8199999999997
CUST_00176,2023-03-01,2023,3,Senior,Instant Access,69,0,1.8824,0.7566,0.9576,-0.201,0.0866,0.1334,14333.28,-55.20999999999913
CUST_00176,2023-04-01,2023,4,Senior,Instant Access,69,0,2.1176,0.9271,1.0255,-0.0984,0.0849,0.1383,16832.18,2498.8999999999996
CUST_00176,2023-05-01,2023,5,Senior,Instant Access,69,0,2.3529,1.0189,1.1576,-0.1387,0.0831,0.1436,17064.58,232.40000000000146
CUST_00176,2023-06-01,2023,6,Senior,Instant Access,69,0,2.5882,1.2145,1.4503,-0.2357,0.0814,0.1514,20212.63,3148.0499999999993
CUST_00176,2023-07-01,2023,7,Senior,Instant Access,69,0,2.8235,1.2812,1.4887,-0.2075,0.0797,0.1547,19382.02,-830.6100000000006
CUST_00176,2023-08-01,2023,8,Senior,Instant Access,69,0,3.0588,1.4329,1.5487,-0.1158,0.078,0.1598,22392.8,3010.779999999999
CUST_00176,2023-09-01,2023,9,Senior,Instant Access,69,0,3.2941,1.5448,1.6839,-0.1391,0.0763,0.1715,21729.42,-663.380000000001
CUST_00176,2023-10-01,2023,10,Senior,Instant Access,69,0,3.5294,1.6192,1.8096,-0.1903,0.0746,0.1776,22024.83,295.4100000000035
CUST_00176,2023-11-01,2023,11,Senior,Instant Access,69,0,3.7647,1.7699,1.9151,-0.1451,0.0729,0.1841,26104.61,4079.779999999999
CUST_00176,2023-12-01,2023,12,Senior,Instant Access,69,0,4.0,1.9131,2.0019,-0.0889,0.0711,0.1904,30148.72,4044.1100000000006
CUST_00176,2024-01-01,2024,1,Senior,Instant Access,69,0,4.0,1.9901,2.1396,-0.1495,0.0694,0.1903,27565.11,-2583.6100000000006
CUST_00176,2024-02-01,2024,2,Senior,Instant Access,69,0,3.9545,1.8747,1.9347,-0.06,0.0677,0.1945,29267.36,1702.25
CUST_00176,2024-03-01,2024,3,Senior,Instant Access,69,0,3.9091,1.8502,2.0079,-0.1577,0.066,0.1931,26183.92,-3083.4400000000023
CUST_00176,2024-04-01,2024,4,Senior,Instant Access,69,0,3.8636,1.7626,1.9672,-0.2046,0.0643,0.2007,26880.96,697.0400000000009
CUST_00176,2024-05-01,2024,5,Senior,Instant Access,69,0,3.8182,1.863,2.0038,-0.1408,0.0626,0.2108,25822.61,-1058.3499999999985
CUST_00176,2024-06-01,2024,6,Senior,Instant Access,69,0,3.7727,1.8568,2.0846,-0.2278,0.0609,0.2142,25739.0,-83.61000000000058
CUST_00176,2024-07-01,2024,7,Senior,Instant Access,69,0,3.7273,1.7563,1.9455,-0.1891,0.0591,0.2245,25402.19,-336.8100000000013
CUST_00176,2024-08-01,2024,8,Senior,Instant Access,69,0,3.6818,1.8041,1.873,-0.0688,0.0574,0.2261,24245.87,-1156.3199999999997
CUST_00176,2024-09-01,2024,9,Senior,Instant Access,69,0,3.6364,1.7467,1.9221,-0.1754,0.0557,0.2276,25345.88,1100.010000000002
CUST_00176,2024-10-01,2024,10,Senior,Instant Access,69,0,3.5909,1.7334,1.9482,-0.2148,0.054,0.2342,24453.81,-892.0699999999997
CUST_00176,2024-11-01,2024,11,Senior,Instant Access,69,0,3.5455,1.7182,1.8431,-0.1249,0.0523,0.2368,25191.41,737.5999999999985
CUST_00176,2024-12-01,2024,12,Senior,Instant Access,69,0,3.5,1.6342,1.7538,-0.1196,0.0506,0.2403,24625.46,-565.9500000000007
CUST_00176,2025-01-01,2025,1,Senior,Instant Access,69,0,3.5,1.5877,1.6699,-0.0822,0.0489,0.2485,26876.0,2250.540000000001
CUST_00176,2025-02-01,2025,2,Senior,Instant Access,69,0,3.4318,1.5764,1.6827,-0.1062,0.0471,0.2506,24129.68,-2746.3199999999997
CUST_00176,2025-03-01,2025,3,Senior,Instant Access,69,0,3.3636,1.5142,1.6797,-0.1655,0.0454,0.2548,23080.44,-1049.2400000000016
CUST_00176,2025-04-01,2025,4,Senior,Instant Access,69,0,3.2955,1.5816,1.7379,-0.1562,0.0437,0.2594,25481.11,2400.670000000002
CUST_00176,2025-05-01,2025,5,Senior,Instant Access,69,0,3.2273,1.5752,1.7585,-0.1833,0.042,0.2656,25518.16,37.04999999999927
CUST_00176,2025-06-01,2025,6,Senior,Instant Access,69,0,3.1591,1.4671,1.5871,-0.12,0.0403,0.2728,25659.29,141.13000000000102
CUST_00176,2025-07-01,2025,7,Senior,Instant Access,69,0,3.0909,1.4328,1.6403,-0.2074,0.0386,0.2774,22022.23,-3637.0600000000013
CUST_00176,2025-08-01,2025,8,Senior,Instant Access,69,0,3.0227,1.4014,1.6287,-0.2273,0.0369,0.2788,23420.95,1398.7200000000012
CUST_00176,2025-09-01,2025,9,Senior,Instant Access,69,0,2.9545,1.3642,1.6704,-0.3062,0.0351,0.2869,22756.95,-664.0
CUST_00176,2025-10-01,2025,10,Senior,Instant Access,69,0,2.8864,1.3341,1.4757,-0.1416,0.0334,0.3005,23510.0,753.0499999999993
CUST_00176,2025-11-01,2025,11,Senior,Instant Access,69,0,2.8182,1.4111,1.5424,-0.1313,0.0317,0.308,24914.48,1404.4799999999996
CUST_00176,2025-12-01,2025,12,Senior,Instant Access,69,0,2.75,1.2203,1.3828,-0.1624,0.03,0.3146,21413.26,-3501.220000000001
CUST_00177,2021-01-01,2021,1,Retail,Notice Account,18,1,0.0,0.0763,0.1993,-0.1229,0.02,0.0046,2310.76,-19102.5
CUST_00177,2021-02-01,2021,2,Retail,Notice Account,18,1,0.0,0.1217,0.3289,-0.2072,0.023,0.0157,2513.14,202.37999999999965
CUST_00177,2021-03-01,2021,3,Retail,Notice Account,18,1,0.0,0.1459,0.3593,-0.2134,0.0261,0.0216,2303.56,-209.57999999999993
CUST_00177,2021-04-01,2021,4,Retail,Notice Account,18,1,0.0,0.0771,0.2413,-0.1642,0.0291,0.0306,2348.61,45.05000000000018
CUST_00177,2021-05-01,2021,5,Retail,Notice Account,18,1,0.0,0.1035,0.233,-0.1294,0.0322,0.0351,2465.63,117.01999999999998
CUST_00177,2021-06-01,2021,6,Retail,Notice Account,18,1,0.0,0.1743,0.4501,-0.2758,0.0352,0.0399,2482.34,16.710000000000036
CUST_00177,2021-07-01,2021,7,Retail,Notice Account,18,1,0.0,0.0528,0.1873,-0.1345,0.0383,0.0472,2543.62,61.279999999999745
CUST_00177,2021-08-01,2021,8,Retail,Notice Account,18,1,0.0,0.0729,0.1894,-0.1165,0.0413,0.0547,2332.07,-211.54999999999973
CUST_00177,2021-09-01,2021,9,Retail,Notice Account,18,1,0.0,0.1385,0.2327,-0.0942,0.0443,0.0593,2459.19,127.11999999999989
CUST_00177,2021-10-01,2021,10,Retail,Notice Account,18,1,0.0,0.1095,0.2875,-0.178,0.0474,0.0572,2260.75,-198.44000000000005
CUST_00177,2021-11-01,2021,11,Retail,Notice Account,18,1,0.0,0.0517,0.2799,-0.2282,0.0504,0.0617,2350.89,90.13999999999987
CUST_00177,2021-12-01,2021,12,Retail,Notice Account,18,1,0.0,0.0694,0.2206,-0.1512,0.0535,0.0688,2280.9,-69.98999999999978
CUST_00177,2022-01-01,2022,1,Retail,Notice Account,18,1,0.0,0.1002,0.3126,-0.2123,0.0565,0.0738,2390.86,109.96000000000004
CUST_00177,2022-02-01,2022,2,Retail,Notice Account,18,1,0.0,0.0655,0.2162,-0.1507,0.0596,0.0802,2543.59,152.73000000000002
CUST_00177,2022-03-01,2022,3,Retail,Notice Account,18,1,0.0,0.1259,0.2733,-0.1474,0.0626,0.086,2279.24,-264.35000000000036
CUST_00177,2022-04-01,2022,4,Retail,Notice Account,18,1,0.0,0.0608,0.2145,-0.1537,0.0657,0.0867,2390.61,111.37000000000035
CUST_00177,2022-05-01,2022,5,Retail,Notice Account,18,1,0.0,0.0,0.1667,-0.1667,0.0687,0.0944,2352.16,-38.45000000000027
CUST_00177,2022-06-01,2022,6,Retail,Notice Account,18,1,0.0,0.067,0.3013,-0.2343,0.0717,0.0976,2418.85,66.69000000000005
CUST_00177,2022-07-01,2022,7,Retail,Notice Account,18,1,0.0,0.0,0.102,-0.102,0.0748,0.1011,2487.6,68.75
CUST_00177,2022-08-01,2022,8,Retail,Notice Account,18,1,0.2353,0.2471,0.4125,-0.1655,0.0778,0.1079,2375.53,-112.06999999999971
CUST_00177,2022-09-01,2022,9,Retail,Notice Account,18,1,0.4706,0.2862,0.4491,-0.1629,0.0809,0.1107,2664.2,288.6699999999996
CUST_00177,2022-10-01,2022,10,Retail,Notice Account,18,1,0.7059,0.3988,0.5929,-0.1941,0.0839,0.1165,2707.51,43.3100000000004
CUST_00177,2022-11-01,2022,11,Retail,Notice Account,18,1,0.9412,0.5278,0.6509,-0.1231,0.087,0.1189,2985.43,277.9199999999996
CUST_00177,2022-12-01,2022,12,Retail,Notice Account,18,1,1.1765,0.6129,0.83,-0.2171,0.09,0.1234,3058.82,73.39000000000033
CUST_00177,2023-01-01,2023,1,Retail,Notice Account,18,1,1.4118,0.6761,0.7997,-0.1236,0.09,0.1272,2853.44,-205.3800000000001
CUST_00177,2023-02-01,2023,2,Retail,Notice Account,18,1,1.6471,0.7746,0.9083,-0.1337,0.0883,0.1308,2957.05,103.61000000000013
CUST_00177,2023-03-01,2023,3,Retail,Notice Account,18,1,1.8824,0.9261,1.0273,-0.1012,0.0866,0.1334,3450.93,493.87999999999965
CUST_00177,2023-04-01,2023,4,Retail,Notice Account,18,1,2.1176,1.0644,1.1569,-0.0926,0.0849,0.1383,3478.41,27.480000000000018
CUST_00177,2023-05-01,2023,5,Retail,Notice Account,18,1,2.3529,1.0568,1.1715,-0.1147,0.0831,0.1436,3396.16,-82.25
CUST_00177,2023-06-01,2023,6,Retail,Notice Account,18,1,2.5882,1.2087,1.3301,-0.1213,0.0814,0.1514,3652.8,256.6400000000003
CUST_00177,2023-07-01,2023,7,Retail,Notice Account,18,1,2.8235,1.3237,1.4611,-0.1374,0.0797,0.1547,3759.17,106.36999999999989
